dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,Value
0.06478154,-0.29159486,0.2931667,0.1494269,0.42477423,0.13861288,-0.061566375,0.3182576,0.12893277,0.004108484,0.017911742,0.007129937,-0.015511191,-0.3464784,0.30744314,-0.5157076,0.9565584659576416
-0.14526443,-0.29575592,0.11830427,0.16877134,0.45372814,0.2500233,-0.077538766,0.17136218,0.12276177,-0.2077992,0.016667457,-0.02061785,0.032970313,-0.3474499,0.33375502,-0.50302494,0.9723607301712036
-0.048783734,-0.26849693,0.14097324,0.23441748,0.4411257,0.38839498,0.07529262,0.19785726,0.068972796,-0.0115063805,-0.0025078065,0.0325296,-0.023876201,-0.2740906,0.3070304,-0.5334117,0.9715090990066528
-0.10010663,-0.29873073,0.1171653,0.18109103,0.4543136,0.3211501,0.06573774,0.19895159,0.083925106,-0.14425386,-0.006198819,0.09989874,0.04553038,-0.33314955,0.32058182,-0.4970617,0.9849684238433838
-0.09041239,-0.38475928,0.06994229,0.15591983,0.488211,0.34073788,-0.06196868,0.22014657,0.07087994,-0.099447876,-0.03513821,0.16166808,0.10014761,-0.38013932,0.22218858,-0.402042,0.9536006450653076
0.034474175,-0.31804729,0.21159159,0.18838696,0.44716197,0.19106157,-0.0034137235,0.25908598,0.058688406,-0.0016273013,-0.012693683,-0.028737882,-0.014977811,-0.47373694,0.21891885,-0.48661152,0.9499168395996094
-0.08648521,-0.2764371,0.056267574,0.1784947,0.44694078,0.35981408,0.055805042,0.23964903,0.16563368,-0.116978765,-0.024711907,0.18937252,0.043557044,-0.24931145,0.3332588,-0.48846933,0.9724138379096985
0.024717795,-0.33447134,0.16806176,0.15820022,0.32166186,0.37092087,0.16027652,0.28275794,0.09191447,-0.22641146,-0.012103365,0.24791032,0.16899118,-0.29312727,0.24927479,-0.43545458,0.9444698691368103
0.07726652,-0.2563241,0.23351517,0.19004412,0.38108057,0.30515927,0.1551643,0.31304333,0.057529576,0.09378997,-0.025997281,0.15737636,-0.017646434,-0.261553,0.30046248,-0.529827,0.9384253621101379
-0.04534214,-0.18634155,0.11759686,0.2521756,0.43144438,0.33984515,0.08921927,0.20084916,0.12290839,0.041773714,-0.008851853,-0.00028707518,-0.10425533,-0.2465703,0.34204125,-0.5746927,0.9454541206359863
-0.07878475,-0.25030681,0.05066409,0.2396691,0.44739664,0.44945827,0.14414503,0.18531807,0.05597348,0.008800016,-0.039380133,0.16727501,-0.010960907,-0.2699532,0.27059248,-0.48464105,0.9337096810340881
-0.045886572,-0.25745702,0.2623896,0.13900061,0.37200698,0.2127929,0.08106134,0.26410234,0.006344819,-0.02821852,-0.029601557,0.08290189,-0.0037459754,-0.27226502,0.39105657,-0.58974296,0.9624493718147278
0.007946825,-0.3289631,0.08736272,0.15546043,0.48681328,0.3248973,-0.01872586,0.3038479,0.17496447,0.012457306,-0.038825296,0.24811716,0.0550896,-0.29818892,0.25341418,-0.41796264,0.949405312538147
0.0147546865,-0.30906817,0.2763141,0.13545626,0.30242234,0.24390353,0.10766576,0.29339635,0.07296841,-0.206254,0.008543307,0.1377327,0.11869294,-0.28932765,0.34051523,-0.5294169,0.9716857075691223
0.12125113,-0.3442253,0.27794257,0.14222789,0.34700432,0.26516104,0.07780124,0.36253974,0.06934834,-0.04310133,-0.02910516,0.21172026,0.09161968,-0.346453,0.23316406,-0.4538579,0.9463635087013245
-0.022068087,-0.32559165,0.26174298,0.17106798,0.26668644,0.26825127,0.009209334,0.20179863,0.06287937,-0.29842013,0.04541002,-0.09091017,0.08918775,-0.3227503,0.29402754,-0.5567153,0.9566134214401245
0.0030906617,-0.34452173,0.18104509,0.20158488,0.33832467,0.3787541,0.061242156,0.23948415,0.11113981,-0.23210615,0.017037027,0.079022005,0.10492062,-0.3145061,0.25121477,-0.49301982,0.9833781719207764
-0.10901793,-0.32648987,0.28511992,0.10344548,0.33066377,0.14366525,-0.016271291,0.19118276,-0.042265028,-0.24213241,-0.0016556161,-0.050145373,0.084181294,-0.3840539,0.334224,-0.5417656,0.9373738169670105
0.18938422,-0.21334875,0.26428267,0.30213964,0.24680817,0.419664,0.1703116,0.2706464,0.12236477,0.014702642,0.049515605,-0.059505545,-0.04132314,-0.2389411,0.20804003,-0.543076,0.8975430727005005
0.037088096,-0.4055137,0.24909873,0.13897431,0.30804062,0.31400388,0.06559157,0.29208028,0.026846668,-0.2222752,-0.0038361563,0.17568865,0.17944294,-0.36354205,0.19882287,-0.4299036,0.9457975029945374
0.025551569,-0.30648562,0.24626784,0.20221357,0.33466136,0.3390779,0.16663,0.25909626,-0.008427735,-0.09003732,-0.021264063,0.10033875,0.05121856,-0.34798405,0.2594801,-0.5217884,0.9634610414505005
0.006357031,-0.42552558,0.20670123,0.15278228,0.38121268,0.35732123,-0.04957785,0.26936868,0.030288283,-0.108924896,-0.01785025,0.12706104,0.12694177,-0.33576998,0.21526532,-0.4476168,0.9675696492195129
0.061766814,-0.38670793,0.23005158,0.18088344,0.36209396,0.23744321,-0.07165401,0.25380856,0.109296516,-0.21231012,0.03202434,-0.05826231,0.08812805,-0.45799148,0.16704285,-0.44394538,0.9495058059692383
-0.011338826,-0.38666666,0.26381162,0.08841747,0.38714543,0.23399846,0.03468924,0.2927487,-0.08100659,-0.029878024,-0.07048123,0.21419074,0.109678425,-0.37685606,0.2583988,-0.44976017,0.9296512007713318
-0.045015026,-0.30380827,0.0535562,0.2598899,0.33768398,0.55514294,0.10172642,0.15079087,0.108737335,-0.19245113,0.02493296,0.080155924,0.10300435,-0.23928973,0.2218523,-0.45493636,0.9308061003684998
-0.0632623,-0.33617464,0.022785917,0.22582042,0.54296887,0.36788207,-0.05408766,0.17432283,0.04603157,0.07708009,-0.059632953,0.06871399,-0.017545031,-0.42663372,0.15917382,-0.379481,0.901299774646759
-0.02994225,-0.19267231,-0.010809635,0.31587616,0.49186042,0.37106323,0.062312365,0.15509345,0.19002138,-0.04110576,0.019048454,-0.07343913,-0.09103436,-0.41134804,0.18821257,-0.44504192,0.9080455899238586
0.06822773,-0.30320263,0.17820755,0.26737085,0.3023976,0.5142736,0.17111337,0.23648565,0.011677797,-0.040609587,0.0063256742,0.07998983,0.08231416,-0.2677209,0.20563562,-0.47966784,0.9283347725868225
-0.031194516,-0.31517968,0.10378448,0.24445266,0.42585608,0.3499578,-0.10047999,0.16041489,0.14530788,-0.11173742,0.040410895,-0.1463672,-0.0004477846,-0.39036196,0.22263287,-0.48052397,0.9496524333953857
-0.04994126,-0.46529987,0.25075746,0.11614157,0.34166494,0.32779497,-0.060751494,0.18465292,-0.18237051,-0.13539566,-0.021730073,0.055068143,0.19689456,-0.4308625,0.13332768,-0.38128713,0.8759906888008118
0.07470721,-0.21043234,0.26681882,0.23284349,0.38684845,0.20695384,0.09488989,0.26068127,0.022534441,0.11856494,0.0047601475,-0.07532113,-0.102669686,-0.39552405,0.27666536,-0.53990996,0.9088410139083862
0.035643682,-0.28394943,0.17304702,0.27446553,0.3989864,0.35158855,0.08591026,0.1958811,0.028454727,-0.004584073,0.011568311,-0.0928034,-0.022210803,-0.43370384,0.20046963,-0.49589676,0.940237820148468
0.0089217955,-0.41850978,0.20646104,0.1868028,0.41932926,0.34535453,-0.1929993,0.19888598,0.0034700786,0.0116264885,0.012462709,-0.09804962,0.060367618,-0.37834916,0.16263412,-0.43838215,0.9176756143569946
-0.0644456,-0.41544238,0.14076191,0.15784755,0.46789962,0.35014763,-0.027291462,0.18600658,-0.07770598,0.0054642856,-0.053953167,0.09575894,0.09452128,-0.43009898,0.18094757,-0.39602736,0.9196659922599792
-0.08077521,-0.29334977,0.14204061,0.24432282,0.3399642,0.44300234,0.17841914,0.1366603,-0.015433068,-0.18025494,0.002126758,0.017648742,0.062017452,-0.34946677,0.2460907,-0.49561688,0.941800594329834
-0.12217936,-0.38006008,0.17286551,0.12727772,0.4665021,0.24902274,-0.07941842,0.19158182,-0.010751635,-0.09030438,-0.02951792,0.037039172,0.07004,-0.41364127,0.26803562,-0.462099,0.9566749930381775
0.0003417991,-0.16297452,0.09831937,0.25271165,0.37328312,0.34247372,0.21531296,0.24015342,0.2229921,-0.17304905,0.02935584,0.107357234,-0.009555887,-0.28180492,0.32491243,-0.51197195,0.9522027969360352
-0.026904747,-0.31673804,0.24319494,0.23194832,0.34640542,0.3384792,0.06002171,0.17294481,-0.049447063,-0.0654646,0.0100617,-0.10866564,0.010061872,-0.3950813,0.24091034,-0.53391343,0.9450290203094482
0.07435886,-0.32437533,0.23063836,0.17764692,0.4285219,0.28524014,-0.15041292,0.30927715,0.16006003,0.10053499,-0.0008745113,0.026183622,-0.0109233,-0.25243148,0.27102217,-0.49751657,0.9453830122947693
-0.07312993,-0.3534685,0.17224905,0.22652645,0.3277197,0.46947888,0.016529921,0.135027,-0.01455282,-0.14575864,0.019198198,-0.053295467,0.07985524,-0.2859412,0.2478081,-0.5178778,0.9496601819992065
0.029900428,-0.43902224,0.19397737,0.19955169,0.37062263,0.38088575,-0.033359047,0.202156,-0.01852619,-0.1289375,0.0032692566,0.0051955045,0.13695604,-0.46357998,0.09637893,-0.38018978,0.9178173542022705
0.11789435,-0.3598226,0.16418527,0.26373503,0.3734683,0.47577512,0.052819654,0.2560717,0.079738125,-0.0010294069,0.0114006335,0.06389046,0.056472536,-0.35357994,0.11899683,-0.41590026,0.9298931956291199
0.15662341,-0.33495378,0.31678638,0.15643466,0.27772748,0.32335088,0.107054844,0.370878,0.07660149,-0.06725687,0.0025650861,0.21690637,0.12525207,-0.24850334,0.24636185,-0.46061665,0.9300448298454285
-0.0149805,-0.2596557,0.17082003,0.17242336,0.40708703,0.1725418,0.07234161,0.25438324,0.18277764,-0.24791552,0.02275447,0.042091716,0.047699552,-0.44502944,0.29465693,-0.47297168,0.9697928428649902
0.018954746,-0.38711345,0.28227794,0.17272839,0.31435284,0.34127554,-0.015403973,0.23072755,-0.03790648,-0.09701336,-0.0072796065,-0.015028082,0.09056883,-0.3363417,0.25154072,-0.5251478,0.9620252847671509
-0.041327707,-0.24750239,0.10962608,0.25194615,0.3993001,0.28234747,-0.02009918,0.17104903,0.21324755,-0.19643934,0.057471193,-0.14741273,-0.04024645,-0.33552113,0.29795137,-0.52976584,0.9565231204032898
-0.011418234,-0.3678353,0.13450348,0.21822615,0.39597365,0.35633796,-0.12387748,0.19477975,0.1516447,-0.19222705,0.043056272,-0.08801006,0.06404881,-0.3518919,0.21399279,-0.467468,0.9635291695594788
-0.07808023,-0.26052737,0.29183698,0.11566879,0.3263682,0.18976213,0.06584243,0.23424019,-0.0078033027,-0.10714924,-0.024391856,0.050191727,0.023106629,-0.26955572,0.42370287,-0.5986459,0.9553075432777405
-0.060171522,-0.33471778,0.060338065,0.20281261,0.46532178,0.39642847,-0.15141526,0.20648658,0.18934159,-0.053832028,0.0008337207,0.039248068,0.023117015,-0.24656473,0.27659994,-0.47138226,0.9609541893005371
0.09207905,-0.35068342,0.23938155,0.1241764,0.30147108,0.31464374,-0.12219626,0.36071098,0.22082175,-0.11617747,0.030185975,0.15321039,0.121081084,-0.11543374,0.3254692,-0.49023426,0.9437334537506104
0.04858791,-0.3421759,0.23734562,0.21917786,0.35328412,0.3750987,-0.083862625,0.24911429,0.090596095,-0.0027517378,0.030993668,-0.054696932,0.008837409,-0.23874968,0.27708274,-0.54365563,0.9651474356651306
-0.13269779,-0.28967834,0.17470571,0.18153037,0.31217483,0.3820021,0.14629464,0.14838122,-0.04605424,-0.20064585,-0.0163489,0.05737882,0.0753071,-0.2862154,0.34235847,-0.54540396,0.9485003352165222
0.0013669251,-0.27252913,0.2026522,0.21152583,0.35372597,0.32606244,0.19398253,0.24916025,0.037763484,-0.11771382,-0.021957705,0.11657467,0.040819786,-0.36009026,0.29143536,-0.5129775,0.9686243534088135
-0.12852482,-0.2153015,0.15533559,0.16465896,0.33882418,0.30431256,0.15349254,0.18758689,0.06258382,-0.1882615,-0.021702606,0.112043016,0.028982423,-0.2173938,0.4310039,-0.5774772,0.9550557136535645
0.053958274,-0.29113552,0.122102104,0.21299909,0.28709188,0.5295294,0.19745734,0.25979117,0.08649463,-0.15140952,-0.0074298414,0.3199952,0.18998426,-0.17918347,0.18700498,-0.3830367,0.8727802634239197
-0.030706136,-0.36018863,0.2673208,0.09550287,0.3585435,0.23189501,-0.13078767,0.28679976,0.08203966,-0.10894021,-0.0068418942,0.08851114,0.09634449,-0.22566672,0.3647092,-0.5360521,0.9704378247261047
-0.124969386,-0.3089941,0.24242774,0.13791788,0.35904664,0.15337004,-0.04209511,0.14877696,-0.0524811,-0.16870718,-0.0030344676,-0.1424648,0.022847302,-0.42188805,0.3195202,-0.55012983,0.9239773750305176
-0.0029602235,-0.36053684,0.09617356,0.14645213,0.37446514,0.33074924,0.008117456,0.27146026,0.19551304,-0.29668787,0.010228692,0.21698284,0.17645328,-0.32886523,0.23345041,-0.3856276,0.9467419981956482
0.13900249,-0.31948793,0.11492824,0.30210572,0.37082088,0.48290285,-0.00021871613,0.23696716,0.18829435,-0.015567669,0.047680937,-0.030613046,0.010689669,-0.31000024,0.12911342,-0.44213137,0.924679696559906
0.06448848,-0.39145878,0.34785345,0.10279726,0.27920672,0.25035638,-0.023585781,0.32011193,0.0016343642,-0.1212756,0.0020900432,0.10509783,0.1498805,-0.2955646,0.2811764,-0.50271887,0.948769211769104
0.00107673,-0.23968758,0.31397685,0.16523106,0.25562143,0.28640133,0.02361205,0.25849435,0.07863699,-0.108547136,0.028631935,-0.001830166,0.038675066,-0.12281065,0.41002387,-0.63121617,0.9471436738967896
0.195845,-0.28038508,0.24429451,0.2261869,0.23647659,0.26284438,0.22269084,0.32205907,0.14435501,-0.2634559,0.056384567,0.07975195,0.12552848,-0.4468856,0.13666278,-0.39992404,0.888558566570282
0.0013834067,-0.29306296,0.28811753,0.22458509,0.28277022,0.30459496,0.0656112,0.15833649,-0.081708156,-0.0632679,0.020316144,-0.19056523,-0.00522659,-0.37597167,0.24679342,-0.57345766,0.9107786417007446
0.1250717,-0.27956724,0.2307154,0.1740047,0.27295807,0.39058307,0.059187923,0.34074098,0.199382,-0.10198682,0.024574291,0.22421874,0.10919623,-0.09839049,0.32156318,-0.49998328,0.9329094290733337
0.08136963,-0.28748265,0.29183814,0.22753572,0.29786444,0.3115252,0.05996804,0.2560169,0.047191255,-0.07296619,0.029022163,-0.069932215,0.008311952,-0.31618005,0.27422705,-0.57476544,0.9619815349578857
-0.06459311,-0.17767563,0.057932727,0.2685221,0.39700958,0.36856467,0.17763047,0.17308488,0.16180089,-0.16590749,0.012187458,0.044799853,-0.030760314,-0.3080253,0.31847772,-0.5298274,0.9532786011695862
0.039463375,-0.25551552,0.30829743,0.1224325,0.32132056,0.12529178,0.031573012,0.32511327,0.1164727,-0.18117967,0.010511798,0.07140753,0.05954991,-0.29852337,0.3766951,-0.55795515,0.9629373550415039
0.043529883,-0.42984605,0.20863965,0.15380394,0.3510766,0.379576,-0.10874138,0.28494266,0.0755024,-0.12597485,0.0012819675,0.12507035,0.16474773,-0.30058807,0.20480376,-0.43491092,0.9579539895057678
-0.12121734,-0.31115162,0.023091957,0.21838608,0.47465008,0.43990916,-0.00021386864,0.1492536,0.05893516,-0.05481466,-0.03235895,0.101515464,0.029138504,-0.31638324,0.26153916,-0.46042928,0.9488118886947632
-0.13470575,-0.30948856,0.13233188,0.15471935,0.37442902,0.22039396,-0.09073054,0.15816748,0.14156957,-0.34670344,0.02952388,-0.069685645,0.08890514,-0.36686608,0.30135733,-0.49327248,0.9456095695495605
-0.02609604,-0.21661559,0.1801411,0.14694537,0.40293837,0.18636447,0.080514215,0.30161387,0.17509107,-0.14076903,-0.012245296,0.17098333,0.016764887,-0.28718278,0.396095,-0.5332018,0.9738266468048096
-0.10047444,-0.21956109,0.10371707,0.11662729,0.5087872,0.0022657397,-0.02062618,0.23791975,0.1664627,-0.13883747,-0.02515796,0.05970015,-0.03570073,-0.48661157,0.33314905,-0.44855478,0.9107493162155151
0.061669696,-0.29725158,0.1392519,0.25503448,0.34028122,0.4014665,0.035892025,0.23764098,0.23077422,-0.24344616,0.06715554,-0.009828733,0.07471453,-0.32310465,0.20578177,-0.46821186,0.9647138714790344
0.10184561,-0.28568122,0.14323384,0.20835811,0.42491364,0.38902482,-0.100347936,0.3251272,0.20810641,0.1420718,-0.003893532,0.15308948,-0.01400846,-0.14942755,0.25896138,-0.46891928,0.9150123000144958
0.007341085,-0.2506729,0.18861456,0.25707337,0.31489328,0.34113473,0.0019838077,0.1970334,0.1872224,-0.21619712,0.06888109,-0.15444517,0.023928711,-0.2784028,0.29325673,-0.5537317,0.9592736959457397
-0.07835469,-0.41594836,0.13889147,0.14364302,0.46797064,0.28057867,-0.117025174,0.1952751,0.001011521,-0.0959051,-0.03087438,0.045790773,0.10385432,-0.45601192,0.18828851,-0.4061296,0.9375690221786499
0.12081468,-0.28264695,0.21539803,0.27756405,0.30098262,0.5171464,0.16267978,0.23632987,0.017354155,0.05018056,0.014813193,0.034606647,0.020050623,-0.26861724,0.16906303,-0.48616153,0.9037925004959106
-0.05701581,-0.30198273,0.17623486,0.21107882,0.39260793,0.3802656,0.1189198,0.19774896,-0.03542298,-0.036654986,-0.020689132,0.055144485,0.030673541,-0.3651604,0.27160582,-0.5136469,0.9611336588859558
-0.17751238,-0.31238654,0.027944801,0.1315455,0.46886548,0.32098165,-0.10774329,0.18968806,0.17661174,-0.19400775,-0.0076720524,0.16971242,0.10742551,-0.23019122,0.34615967,-0.447569,0.9469649195671082
0.096631795,-0.30383092,0.2877053,0.15602174,0.36896095,0.24134533,0.079525776,0.34545538,0.040138822,0.025935479,-0.023311641,0.15003963,0.04441921,-0.3378637,0.27887654,-0.5019484,0.9526646137237549
0.17002447,-0.271441,0.18674481,0.25600433,0.37803757,0.33683366,0.12300446,0.32757866,0.18747057,-0.034526624,0.03583663,0.08280936,0.017469717,-0.3885337,0.17353883,-0.4385591,0.9428235292434692
-0.00649842,-0.286182,0.12452381,0.27081725,0.34292278,0.44019812,0.112774625,0.18756023,0.12612677,-0.22323051,0.05017772,-0.009797509,0.07246324,-0.34806034,0.21754019,-0.47735494,0.9604464769363403
0.11305403,-0.32482365,0.23647653,0.15322682,0.38542038,0.24437395,-0.030050797,0.371441,0.20908037,-0.08381815,0.01579018,0.15984304,0.08771237,-0.2959771,0.2685298,-0.4595938,0.9682605266571045
0.036863495,-0.34929293,0.22786406,0.12482569,0.32944015,0.34118444,0.08731936,0.32340705,0.06803289,-0.14221407,-0.015569722,0.27449894,0.17271644,-0.25375882,0.27578053,-0.44861212,0.9479807019233704
-0.08474059,-0.19214882,0.041059446,0.27005112,0.38497952,0.40958077,0.13927302,0.16978832,0.21026175,-0.19488263,0.033532653,0.044227242,-0.0042161345,-0.25046325,0.32133284,-0.515577,0.950721263885498
0.0037489932,-0.32139188,0.18772559,0.21585247,0.31362024,0.43903917,0.14988418,0.24995089,0.03817224,-0.12113533,-0.0058221486,0.16537926,0.11229778,-0.2692188,0.2579232,-0.4936368,0.9590475559234619
-0.096015655,-0.2611349,0.15517883,0.10301498,0.49577352,0.098424986,-0.024705943,0.2801011,0.11274137,-0.027450994,-0.0504079,0.16523008,-0.009029599,-0.3815375,0.36594042,-0.4800836,0.9442213773727417
-0.053608395,-0.27924648,0.13884312,0.27161336,0.38251245,0.38577315,0.021372441,0.16103238,0.08847613,-0.1066451,0.035903703,-0.114283875,-0.007257303,-0.3370105,0.2604339,-0.5381131,0.963144838809967
-0.0714618,-0.21563472,0.08891955,0.1547826,0.5007087,0.21826975,-0.059864674,0.2812392,0.24515836,0.01758807,-0.020445023,0.16218339,-0.04984566,-0.22032891,0.3845277,-0.49947563,0.9432286024093628
-0.0045358357,-0.33317858,0.20169288,0.07900167,0.44388163,0.17238238,-0.14890964,0.34833112,0.20120656,-0.037574053,-0.017231923,0.21103343,0.07153772,-0.23257205,0.34190294,-0.45712355,0.9448888301849365
-0.015196236,-0.27052346,0.035486974,0.23095539,0.50954413,0.29377213,-0.022826973,0.24713613,0.2585579,-0.07692717,0.0052477377,0.08222113,-0.011015932,-0.38896513,0.23513749,-0.42212462,0.9569132924079895
0.016671779,-0.14685991,0.23896655,0.17577294,0.39335427,0.11345718,0.037683826,0.303249,0.20466986,0.014462186,0.017037533,0.0097081615,-0.11049564,-0.24261881,0.41376582,-0.5868681,0.9280083179473877
0.017990867,-0.27215844,0.18905362,0.22530459,0.4367121,0.25833118,0.10458343,0.2642693,0.029845307,0.06465408,-0.027801882,0.05366169,-0.049549233,-0.41768658,0.25050917,-0.5024726,0.9472193121910095
0.060888276,-0.22509219,0.23197308,0.21063988,0.28382382,0.33258474,0.24304688,0.30041456,0.118707396,-0.1508649,0.019087123,0.17071252,0.06891398,-0.26024076,0.3109161,-0.5210126,0.9477303624153137
0.11533717,-0.1485231,0.0999928,0.26788774,0.44074243,0.24335803,0.10607975,0.3028794,0.3312898,-0.054644454,0.030284394,0.05326638,-0.077263,-0.3571229,0.2571231,-0.45858237,0.9267679452896118
0.1306107,-0.23857392,0.18555488,0.18758775,0.33800673,0.1521992,0.1390665,0.3456386,0.27304828,-0.2736445,0.036542922,0.121287435,0.07277025,-0.4298091,0.2319155,-0.41338357,0.9236335158348083
-0.13837306,-0.4052491,0.1609281,0.015522721,0.3686891,0.23804322,-0.10222825,0.23708145,0.029135603,-0.25911385,-0.051670227,0.25802436,0.2258119,-0.28041586,0.31371257,-0.4073794,0.9084482192993164
0.011915953,-0.33373848,0.38529092,0.07030058,0.3039396,0.13652492,-0.013152945,0.29969698,-0.043323245,-0.057527453,-0.027936516,0.0607786,0.07345095,-0.31121448,0.34852514,-0.54835725,0.9303317070007324
0.059321273,-0.26882914,0.16588967,0.18563235,0.4586279,0.16218354,-0.09684599,0.30396706,0.26684895,-0.07706186,0.022299604,-0.0071653444,-0.018504603,-0.38509262,0.27776343,-0.46939147,0.9581815004348755
-0.1449792,-0.25925046,0.08827343,0.12333268,0.5117067,0.17382567,0.07658959,0.20915948,0.03616511,-0.06549599,-0.07926932,0.18957312,0.002121625,-0.44209835,0.3301422,-0.4413907,0.9296398758888245
-0.105101325,-0.36311394,0.17511751,0.12434346,0.42565104,0.27901652,-0.1751342,0.21663493,0.098513804,-0.1264468,-0.010637352,0.024945458,0.07871,-0.2789098,0.33247936,-0.50337386,0.972393810749054
0.11934845,-0.2425363,0.12371511,0.17661998,0.44940576,0.13325812,-4.4881723e-05,0.34794912,0.33891216,-0.15535088,0.022088548,0.122392,0.017218444,-0.42903522,0.23145452,-0.38371652,0.9240115880966187
0.09292669,-0.3205865,0.36725837,0.13392614,0.25844043,0.21081394,-0.121886805,0.31082013,0.14409252,-0.13285506,0.055320382,-0.06858901,0.07154988,-0.20673391,0.32620892,-0.55912966,0.9379920959472656
-0.082263194,-0.2640347,0.1741853,0.10871869,0.41460168,0.15385455,0.00941075,0.27797955,0.1670832,-0.22944787,0.0015446681,0.15503305,0.07795523,-0.32363263,0.38668054,-0.49345064,0.9711791276931763
-0.047256943,-0.38119397,0.30325866,0.115748145,0.32868403,0.2550781,-0.0017099534,0.23206502,-0.06298049,-0.14573108,-0.024843441,0.04180412,0.14070927,-0.34869894,0.29479942,-0.5140756,0.9559749960899353
-0.07064505,-0.3666207,0.27548862,0.16972417,0.33931112,0.29120675,-0.052918345,0.152762,-0.09282931,-0.08237583,-0.0014604934,-0.14360212,0.06971679,-0.36927864,0.25821063,-0.5346977,0.928142786026001
0.012401152,-0.2229193,0.27794844,0.15551095,0.36998907,0.20789796,0.08653173,0.31398553,0.10680125,-0.01890172,-0.015017197,0.112984486,0.001721704,-0.2441548,0.3971404,-0.56607085,0.964109480381012
-0.05174589,-0.3605342,0.24597193,0.13663255,0.35233632,0.27052397,-0.02580528,0.2470826,0.051361285,-0.21054877,0.0018560282,0.050962467,0.13635893,-0.33754516,0.30820388,-0.5020334,0.9820927977561951
-0.00039300782,-0.3492539,0.17881276,0.14262041,0.37665296,0.28042457,-0.018017426,0.29079843,0.1836742,-0.2395284,0.019870749,0.15418053,0.16478927,-0.32875437,0.2817834,-0.43634832,0.9762765765190125
0.007701179,-0.28771594,0.21359135,0.23385054,0.3632182,0.34287935,0.15361887,0.22917382,0.0435007,-0.13389571,-0.00014537224,0.034738448,0.06417375,-0.39235264,0.24634065,-0.5014678,0.9720680117607117
-0.08251888,-0.24122235,0.18487638,0.15403134,0.40078878,0.2511401,0.0701738,0.2523123,0.12426071,-0.13474034,-0.018175803,0.12406151,0.03998191,-0.2555239,0.40692666,-0.5504644,0.9834541082382202
-0.021254119,-0.34010607,0.2036161,0.19342467,0.39177313,0.3761235,0.09358782,0.232691,-0.006423384,-0.058609962,-0.036164477,0.10788555,0.08125491,-0.35492244,0.25713092,-0.4816976,0.970154345035553
-0.013085142,-0.3192635,0.24235502,0.19802612,0.3269668,0.2205665,0.077702135,0.18926771,0.018628469,-0.24644694,0.027778547,-0.10941439,0.09038675,-0.5052338,0.20693262,-0.47165045,0.9304449558258057
0.0469737,-0.3806764,0.2866465,0.19380705,0.3122792,0.34016943,0.060874864,0.24624565,-0.024287723,-0.11686568,0.006645523,0.011170141,0.12186348,-0.37433028,0.21693738,-0.48900226,0.9571940898895264
0.043303557,-0.3646116,0.22258264,0.15123744,0.43049657,0.28704986,-0.009569184,0.30477834,0.039183974,0.012827019,-0.03354989,0.12692258,0.048748884,-0.3720331,0.2393823,-0.46372113,0.9650610089302063
-0.06349631,-0.35424554,0.26648003,0.1459364,0.32769853,0.29443672,0.024168428,0.20558442,-0.051558584,-0.1551286,-0.00010160245,-0.020328267,0.08059512,-0.3386206,0.30472258,-0.54780394,0.9653945565223694
0.05091629,-0.37386125,0.28829676,0.15424035,0.28918093,0.4013782,-0.00578995,0.28366387,0.036392935,-0.07339838,0.0006436134,0.09426957,0.11043475,-0.18290013,0.28615022,-0.53138703,0.9598821997642517
-0.06532943,-0.2785228,0.18718006,0.1549812,0.4350719,0.15692668,0.05723318,0.2322165,0.05379481,-0.1383592,-0.014056057,0.012388779,0.0026787333,-0.45881754,0.31069914,-0.5084732,0.9656326770782471
-0.012120824,-0.2690386,0.18524164,0.17775865,0.4606627,0.1724472,0.012672191,0.24475114,0.07557316,-0.032129988,-0.011541892,-0.01580246,-0.03982688,-0.44504026,0.2819189,-0.52277607,0.961585521697998
-0.09476623,-0.35051963,0.11707342,0.19749048,0.38837022,0.3327831,0.0626053,0.14952368,-0.002669857,-0.2237517,0.010996948,-0.02500356,0.075713664,-0.46194485,0.21028078,-0.46198723,0.9467405676841736
0.005823426,-0.32658973,0.2526537,0.12146279,0.34228718,0.2419202,-0.1632335,0.29029343,0.19148333,-0.16380386,0.04338134,0.0045012645,0.07210424,-0.18659875,0.3556608,-0.54424655,0.966363787651062
-0.051356554,-0.3272219,0.27868232,0.107287705,0.3172321,0.18696806,-0.021853799,0.24861872,0.06552336,-0.2630221,0.02463097,-0.002690956,0.10419907,-0.31435308,0.35258022,-0.5432824,0.9671231508255005
-0.047897425,-0.32549194,0.14051855,0.17602076,0.49113724,0.25620928,-0.07702963,0.23167206,0.08130574,-0.0036075441,-0.016966404,0.001395825,-0.020981012,-0.39603397,0.26786318,-0.4884878,0.9662510752677917
-0.04806898,-0.23410189,0.0459217,0.26269683,0.4360741,0.44877774,0.10713457,0.19045863,0.14107491,-0.036567554,-1.614465e-05,0.0656697,-0.031984683,-0.27433458,0.28070068,-0.5018224,0.9536505341529846
-0.060615312,-0.2731677,0.2940532,0.12556623,0.3372054,0.13198824,0.100473665,0.26030156,0.004766827,-0.20510492,1.5081072e-05,0.04714618,0.051791158,-0.38422137,0.36085957,-0.53446174,0.9537403583526611
