dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,Value
0.133516,-0.2232511,-0.19875386,0.20876245,-0.011637132,0.049167734,0.04684192,-0.022849357,-0.09829091,-0.008219371,0.111084275,-0.15820643,0.17382817,-0.15999384,-0.0785121,-0.0746381,-0.09249598,-0.25420174,-0.23693796,-0.51181835,0.0077538826,0.23543663,0.11121902,-0.17762814,0.024989417,-0.14085682,-0.035350777,0.012328507,-0.058606062,0.25497404,0.0176152,0.3847394,0.770160436630249
0.10925022,-0.29446402,-0.13918227,0.18893087,-0.004410744,0.07490635,0.064298935,-0.050605893,-0.112190224,-0.04333507,0.11679643,-0.16533685,0.20476167,-0.18912299,0.01804757,-0.038219977,-0.07999372,-0.23060381,-0.2780796,-0.46348524,0.012138423,0.21293059,0.06887983,-0.09290126,0.013319311,-0.22571139,-0.06440439,0.056681406,-0.069629684,0.2502669,0.039534338,0.40115473,0.7845703959465027
0.08935524,-0.2155733,-0.04268389,0.18519792,-0.0046127173,0.02609375,0.066056065,-0.1302952,-0.017944748,-0.10340867,0.1333916,-0.11957217,0.20864956,-0.18851323,-0.054847747,-0.049359757,-0.0993114,-0.37848446,-0.1987572,-0.41401085,-0.0017799865,0.060551364,0.1313773,-0.19854222,0.11290168,-0.21746963,-0.011530401,0.06474961,-0.18819688,0.27842927,0.017486854,0.3972091,0.729792594909668
0.11352652,-0.3395475,-0.027125996,0.17254868,-0.020877497,0.008560479,0.06532566,-0.19280235,0.00031193736,-0.032038603,0.10472313,-0.023854759,0.11696583,-0.18679114,-0.017929755,-0.0465937,-0.06880365,-0.3334046,-0.13614155,-0.40497437,-0.04657266,0.1482339,0.102711774,-0.11003343,0.052326426,-0.37509742,-0.06574285,0.13360593,-0.07063417,0.29822138,0.03195211,0.3604836,0.7247344255447388
0.15708786,-0.22227977,-0.14392105,0.24035598,0.018291607,0.065016896,0.10673184,-0.16504294,-0.037931018,-0.017090067,0.086181924,-0.08676244,0.24240826,-0.14810903,-0.05773507,-0.14108658,-0.09918307,-0.25480378,-0.20752303,-0.45913297,-0.0065060616,0.15114535,0.15809412,-0.1465995,0.055344947,-0.22551602,0.02787173,0.049794648,-0.107947156,0.32443792,0.07369784,0.32571632,0.8052670955657959
0.09626818,-0.33206338,-0.1396066,0.15196829,-0.059890557,0.043064404,0.021571206,-0.06554585,-0.09656476,-0.0058337688,0.18215372,-0.1559759,0.2031055,-0.17124477,-0.020194156,-0.025638511,-0.029186433,-0.22915271,-0.25390708,-0.45366305,-0.034389682,0.22146076,0.048788328,-0.049649473,0.006861498,-0.27269402,-0.054838035,0.08619759,-0.08976665,0.19442208,0.055197842,0.4203621,0.7641980648040771
0.12615143,-0.28564224,-0.077603824,0.23916218,0.047278937,0.063296095,0.113568336,-0.15982755,-0.016088255,-0.026241545,0.06390426,-0.07018384,0.15393788,-0.18605626,0.07990581,-0.079907045,-0.14097542,-0.24651334,-0.20754425,-0.4239995,0.016406175,0.1722467,0.10229561,-0.13757838,0.019680012,-0.28148773,-0.05633223,0.10418939,-0.06674441,0.30920982,0.04690723,0.39345607,0.7645382285118103
0.13158436,-0.3036489,0.024696335,0.23288763,-0.079871364,0.048595913,0.12975135,-0.104279846,-0.026455292,0.04581735,0.23681548,-0.018038396,0.22543071,-0.25853133,-0.007462973,0.011490235,-0.053398978,-0.229593,-0.22753203,-0.39603338,-0.041621972,0.10341807,0.20571372,-0.15423284,0.025102396,-0.30389434,-0.05479252,0.14041626,-0.102836415,0.29134843,-0.06875263,0.25206375,0.7814053893089294
0.14678371,-0.21381386,-0.020021152,0.29244742,-0.035737928,0.075032115,0.18095161,-0.15920477,-0.018956283,0.028729508,0.18191649,-0.064179264,0.3046421,-0.20836776,-0.015729502,-0.089576825,-0.07907129,-0.20106435,-0.23360714,-0.37951836,-0.024215965,0.05969398,0.22117315,-0.15557705,0.07393279,-0.24051906,0.03924021,0.10563158,-0.1803784,0.34598172,0.0036199593,0.21931557,0.8226144909858704
0.14381127,-0.27023414,-0.018449064,0.20921965,-0.0374966,0.012979867,0.09952997,-0.03417894,-0.06231056,0.023089174,0.13543242,-0.1169385,0.22368899,-0.23013395,-0.056442104,-0.012018806,-0.01714968,-0.29338977,-0.2478674,-0.47398734,-0.06500491,0.1713174,0.1998816,-0.115601346,0.042413183,-0.21018837,-0.0198153,0.09884314,-0.14622521,0.281358,-0.059022542,0.29535574,0.8625730276107788
0.12884192,-0.2836336,0.067987636,0.20915088,-0.022302654,-0.033994664,0.12986094,-0.123970196,-0.020338966,-0.023367535,0.11455917,-0.11944628,0.29740998,-0.23050885,0.000774367,-0.035767525,0.018010601,-0.29195374,-0.24425633,-0.32264182,-0.094731696,0.0022656026,0.18595465,-0.01030954,0.08459592,-0.3026136,0.06579806,0.11562403,-0.35157195,0.2598568,-0.0012297998,0.22121778,0.8584508895874023
0.16882654,-0.26948053,-0.012881874,0.24735163,0.0005412328,-0.012614957,0.11217678,-0.14142333,-0.0013643135,0.022174023,0.057242215,-0.071046054,0.21999288,-0.21607532,-0.021964677,-0.07890028,-0.017471807,-0.2970841,-0.18942487,-0.4379077,-0.08848594,0.1367854,0.20336995,-0.077777505,0.0391505,-0.3019148,0.021921145,0.1310468,-0.17901365,0.310019,-0.0031260008,0.25594974,0.8802313804626465
0.14611298,-0.22515076,-0.03472257,0.23016123,-0.03004457,0.047202654,0.11351223,-0.15659964,-0.004664098,-0.000628517,0.15495346,-0.029007873,0.22826609,-0.19545113,-0.08811753,-0.074794404,-0.07472997,-0.31280398,-0.16709432,-0.43648887,-0.031153595,0.109282054,0.1979294,-0.19022882,0.073847145,-0.23868285,-0.005948852,0.10716467,-0.10095786,0.32298914,-0.016023954,0.32532376,0.7704399228096008
0.1516312,-0.2383504,-0.015004684,0.28293148,-0.0093293525,0.051597804,0.18013278,-0.03211827,-0.06208038,0.073960915,0.09930284,-0.12736809,0.2760068,-0.24857637,0.042416375,-0.028756289,-0.056220166,-0.16819188,-0.32149953,-0.43704915,-0.01629132,0.12614994,0.22559638,-0.10573138,0.03033001,-0.1853155,0.008537558,0.07656523,-0.18504064,0.31399852,-0.048992917,0.21721311,0.9058169722557068
0.17193511,-0.17930019,-0.034685954,0.34396982,0.02097861,0.07457213,0.21019863,-0.080708355,-0.018912608,0.06722984,0.049264275,-0.0691628,0.22859305,-0.21374165,0.09330529,-0.10385907,-0.115389764,-0.1441287,-0.26106176,-0.43299922,0.018704541,0.15363692,0.22485422,-0.13828652,0.009536257,-0.2133191,0.0061737117,0.08955963,-0.096245825,0.36735883,-0.014799587,0.22604458,0.8640747666358948
0.1379512,-0.19972304,-0.02089212,0.2744534,0.005849768,0.059118964,0.1638476,-0.074173905,-0.029657338,0.0031042432,0.1271875,-0.07803482,0.22408967,-0.23658162,0.036506273,-0.05068028,-0.11788424,-0.25194052,-0.25290707,-0.43523082,0.002292133,0.11842423,0.2010709,-0.20063275,0.046916537,-0.18613948,-0.019264715,0.09390417,-0.1329297,0.33417842,-0.033976845,0.3069025,0.8190194964408875
0.14456008,-0.28948903,-0.021126078,0.20939954,-0.020619031,-0.011102494,0.08652346,-0.045319974,-0.046857823,0.011958135,0.103436224,-0.11527614,0.21842723,-0.2322684,-0.035127517,-0.026396539,-0.005616801,-0.30678868,-0.24878342,-0.466053,-0.07207271,0.17272153,0.17372416,-0.07688666,0.04399265,-0.2448691,-0.009147665,0.10449393,-0.16709113,0.26503167,-0.03564605,0.30708343,0.8772141337394714
0.16793019,-0.3524277,0.003442913,0.26755497,0.018378306,-0.010877383,0.12315839,-0.08659706,-0.017274113,0.036049586,0.02774221,-0.09231011,0.20266743,-0.20803493,0.13062346,-0.037723593,-0.0098573575,-0.18741375,-0.27929297,-0.37499085,-0.06994632,0.17132781,0.118663,0.061107885,0.023344653,-0.3779114,-0.016720032,0.13201779,-0.18207948,0.25759763,0.03698111,0.2670106,0.8937726616859436
