dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,Value
-0.015455417,-0.26595533,0.2505152,0.056049943,-0.05813251,-0.10401919,0.06823362,0.19644678,-0.042339753,-0.01007802,0.20574352,0.0061899624,-0.012439707,-0.37367898,0.027273783,0.3264767,0.031804066,-0.34784293,-0.18350244,-0.25160867,-0.088130504,0.050357755,0.14547814,-0.13474932,0.046751224,-0.15261124,-0.19804658,0.17002793,-0.19118176,0.12146012,-0.28136677,0.14700256,0.7529062628746033
0.057386167,-0.057604186,0.09958026,0.20693208,-0.15451176,0.1061316,0.24606007,0.015097609,-0.106831186,0.118294224,0.38870358,-0.012255983,0.3971412,-0.25440907,-0.119092345,0.08403493,-0.049403805,0.012331611,-0.27312562,-0.1900946,-0.0077281375,-0.14495607,0.29975522,-0.2475927,0.072741866,0.017391616,0.06849663,-0.004885316,-0.23243296,0.23419537,-0.13465306,-0.039188884,0.7977211475372314
0.09917866,-0.041410204,0.18743035,0.16955099,0.13019009,-0.16897973,0.065506026,0.28704205,0.044031702,0.109773554,-0.2444731,0.032351084,-0.26689464,-0.32577968,0.11957558,0.17588502,-0.009905423,-0.23089121,-0.06237474,-0.3203778,-0.07815464,0.24118637,0.254599,-0.13652787,-0.033798315,0.02455377,-0.14158776,0.11589359,0.016312465,0.21050315,-0.3217556,-0.0630296,0.7233830690383911
0.013363734,-0.23379093,0.25187346,0.03711937,-0.1521173,-0.13041137,0.06440295,0.17254634,-0.06536774,0.09769787,0.2451262,0.01279934,0.08773992,-0.3782349,-0.12087706,0.31465682,0.13515925,-0.25618732,-0.17744648,-0.23588842,-0.17462887,-0.0025525154,0.22254375,-0.09456815,0.048654415,-0.12271297,-0.10098207,0.11335282,-0.2710822,0.10312157,-0.2884907,0.0031716342,0.8042348623275757
0.067781374,-0.13585758,0.23515157,0.0815493,0.03338109,-0.23043652,0.008816244,0.28911453,0.019858776,0.10960238,-0.13493477,0.023194494,-0.23068811,-0.35950896,0.022499358,0.26179677,0.09457081,-0.29435048,-0.05741489,-0.28832868,-0.16887996,0.19281234,0.22551796,-0.07162774,-0.025093887,-0.058462244,-0.15218173,0.13817751,-0.089524224,0.13053623,-0.34146622,-0.05297809,0.7211250066757202
0.13302645,0.12309385,0.045144945,0.35463738,0.063421026,0.12883574,0.29591283,0.084547065,-0.031150246,0.14910917,0.032747395,0.0024482883,0.1590232,-0.21821882,0.08004558,-0.050784487,-0.20170034,0.080684215,-0.21180381,-0.2898805,0.10300688,0.047864113,0.34967446,-0.33384314,0.017154424,0.15845202,0.050001454,-0.01649098,-0.019016705,0.36420012,-0.15159519,-0.10473234,0.804572343826294
0.086806215,0.024111748,0.049975436,0.3037031,-0.03584199,0.16645397,0.29218987,0.020945843,-0.09108695,0.08830024,0.26313615,-0.00903421,0.31175643,-0.24201535,0.01457145,0.002876621,-0.1796983,0.0554541,-0.27831116,-0.24437615,0.10227504,-0.06867258,0.31217125,-0.33317402,0.057302874,0.07709278,0.051883847,-0.005972731,-0.122547045,0.31863824,-0.12447525,-0.027795589,0.809687614440918
0.03596207,-0.06507621,0.09712893,0.25364488,-0.066688895,0.17687424,0.27204475,0.0080528045,-0.09169239,0.03396449,0.35134238,-0.013936749,0.32503852,-0.25489038,0.025145447,0.071198925,-0.17459877,-0.028105827,-0.30056015,-0.22571044,0.1018426,-0.09606647,0.25092465,-0.32469767,0.07761777,0.016095806,-0.011848006,0.02358944,-0.15623257,0.2934123,-0.12781572,0.08374948,0.7929267287254333
0.09127161,0.067055844,0.055282064,0.3472132,0.113895714,0.1589712,0.27727038,0.08522633,-0.024390234,0.053979956,0.023411606,-0.0007377831,0.081943765,-0.22189295,0.18737838,-0.020350846,-0.2758481,0.00049842015,-0.22890195,-0.30887648,0.16543213,0.08809174,0.27847305,-0.35760406,0.014718552,0.11738926,-0.041341707,0.030073619,0.031810526,0.37190953,-0.15376127,0.04011703,0.7607139348983765
0.103528164,-0.09843889,0.23633751,0.060691543,-0.106626764,-0.2518174,0.023388602,0.25444424,-0.012640162,0.23308614,-0.021942435,0.022399958,-0.043027725,-0.33907822,-0.18332021,0.2362261,0.22888786,-0.17777163,-0.0570348,-0.21785349,-0.27817807,0.08312215,0.30214983,-0.005871286,-0.010650084,-0.032030817,-0.014168133,0.06910927,-0.20795783,0.08399345,-0.32233825,-0.21824221,0.7485498785972595
0.0027840221,-0.15107585,0.17404166,0.19318983,-0.0257653,0.10346437,0.21105494,0.076060265,-0.06276737,-0.017136218,0.3074439,-0.017925957,0.15392996,-0.31033695,0.12346579,0.18028799,-0.16779286,-0.19548549,-0.28419647,-0.26955476,0.09972033,-0.04985662,0.19899803,-0.306953,0.07576443,-0.05850674,-0.12699689,0.10182359,-0.16220069,0.27510005,-0.2123816,0.17952354,0.8252671360969543
0.041032143,-0.07071444,0.14045727,0.27529055,0.078695506,0.1149279,0.24218598,0.10818372,-0.024096323,-0.012284442,0.11573483,0.006299697,0.0328669,-0.27789733,0.22080798,0.08403775,-0.2509693,-0.1576211,-0.24678649,-0.32134807,0.17196025,0.069064796,0.21363917,-0.34865636,0.035345197,0.024325958,-0.13772905,0.101807214,-0.035816643,0.32679448,-0.21482886,0.14424533,0.8044835925102234
0.06394201,-0.019538203,0.10976545,0.31254393,0.08069907,0.12649703,0.2602376,0.0975054,-0.03077861,0.03732914,0.10351562,0.0013808246,0.07127459,-0.27290076,0.17983253,0.059422217,-0.24167189,-0.085089505,-0.25384313,-0.32006827,0.16260402,0.058239512,0.2630271,-0.36118934,0.041111555,0.063251756,-0.09245601,0.07698039,-0.041234605,0.3492056,-0.20866264,0.090667404,0.837225079536438
0.05394273,-0.1439701,0.24621701,0.12741002,0.046872266,-0.12450727,0.08939912,0.25696224,0.00063197874,0.063598536,-0.05903218,0.005135488,-0.17932487,-0.36019507,0.115523234,0.24337693,-0.014573764,-0.2943698,-0.12839337,-0.3367873,-0.050296012,0.17909761,0.23237547,-0.17617793,0.0014059526,-0.0432903,-0.17182663,0.1588532,-0.09473743,0.21025947,-0.34433758,0.030773913,0.8205427527427673
0.013228686,-0.14004412,0.16534838,0.22911702,0.040307518,0.09204314,0.21195753,0.11021334,-0.04156412,-0.026235912,0.16832533,-0.004296292,0.03367694,-0.32140973,0.1915724,0.16354583,-0.20964809,-0.20739126,-0.25776914,-0.301013,0.124297075,0.051696092,0.19167942,-0.31123164,0.04441443,-0.031971376,-0.17348258,0.12504683,-0.09028947,0.3006214,-0.23534234,0.19018476,0.8185331225395203
0.1239142,0.06475591,0.12388297,0.3172885,0.119011566,0.005905502,0.21841128,0.19445443,0.01268499,0.1397935,-0.13173245,0.02380534,-0.085630834,-0.284994,0.15231292,0.046037387,-0.14991118,-0.06418416,-0.15609656,-0.3595623,0.06565243,0.16620556,0.32742757,-0.28763983,-0.0054036933,0.11399354,-0.059875205,0.070320725,0.0058129765,0.33385456,-0.26740417,-0.08091109,0.8490503430366516
0.029314704,-0.07131498,0.12617347,0.27384695,0.03765288,0.14308098,0.25112745,0.07606391,-0.045721624,0.0054602013,0.20269229,-0.0070154867,0.12097554,-0.27970457,0.1718102,0.099140406,-0.23286481,-0.12692884,-0.27440754,-0.28652385,0.16384162,0.008662128,0.23654315,-0.3546673,0.05319859,0.015395123,-0.10586835,0.08997044,-0.08027239,0.3293637,-0.19956793,0.15302594,0.8238437175750732
0.1253379,-0.03475963,0.21287937,0.1467749,-0.07382685,-0.18457495,0.09571005,0.24649999,-0.011609484,0.25813153,-0.012509247,0.018352013,-0.023991777,-0.3461759,-0.10808468,0.19312045,0.13767597,-0.108948134,-0.109615505,-0.29540265,-0.18587314,0.10170553,0.3696259,-0.10298393,-0.0009532378,0.03325207,0.007710135,0.055972226,-0.1891278,0.18550472,-0.33047098,-0.2534044,0.8850283622741699
0.13102303,0.07936861,0.11395531,0.3246435,0.12257453,0.022711754,0.22630343,0.18257643,0.0095189465,0.13974546,-0.12711936,0.02632469,-0.059364185,-0.26413873,0.15601528,0.024011554,-0.1574124,-0.048840895,-0.16110751,-0.3429341,0.082952976,0.17006718,0.32770064,-0.30334952,-0.0007196225,0.124512866,-0.041913416,0.064606406,0.014237649,0.34557807,-0.26017597,-0.093247205,0.8377018570899963
0.16586643,0.1201229,0.11278073,0.30255052,0.02871537,-0.038103197,0.20353673,0.18294117,-0.0038534051,0.26087257,-0.112470485,0.024602756,0.009609418,-0.26259187,-0.025912978,0.0038076052,-0.02296718,0.055955347,-0.13281764,-0.31932166,-0.038791917,0.12161254,0.4001159,-0.22938468,-0.00016658165,0.15584993,0.059168056,0.0008721879,-0.0708246,0.30523708,-0.26940906,-0.27339807,0.86200350522995
0.05768614,-0.1598332,0.24418987,0.16477618,-0.017984567,-0.09128616,0.1374044,0.22966722,-0.026539436,0.087039396,0.07352028,0.009425583,-0.0482285,-0.39511868,0.06559919,0.24288096,-0.024828704,-0.2538727,-0.18796693,-0.3271375,-0.0596692,0.100295305,0.28004366,-0.19975291,0.023203276,-0.038527135,-0.13257203,0.13207448,-0.15645868,0.23977287,-0.33103278,0.024299763,0.924757719039917
0.1301723,-0.016707826,0.1856743,0.23209219,-0.07674835,-0.08194227,0.19539478,0.19370788,-0.045904774,0.23059212,0.080697656,0.0044488576,0.121941134,-0.34539694,-0.09779353,0.11378696,0.03127169,-0.05777233,-0.17430432,-0.30420056,-0.1088954,0.038570266,0.40887856,-0.20832136,0.014492199,0.062455792,0.036949966,0.022724668,-0.19106437,0.2677408,-0.28268963,-0.20586036,0.9705433249473572
0.07281088,-0.07214999,0.1673966,0.2741316,-0.004240589,0.049507666,0.24381813,0.14635552,-0.055785708,0.08631003,0.16889036,-0.0050668917,0.12302297,-0.34898195,0.08202196,0.12131023,-0.14408267,-0.120984785,-0.25285462,-0.32318473,0.05923962,0.034662265,0.31174812,-0.3183852,0.049266204,0.028504554,-0.06252124,0.06541073,-0.13351257,0.32595834,-0.24984737,0.023154013,0.9552786946296692
