dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,Value
-0.18643354,0.009523543,0.06343446,0.08161223,0.15450454,-0.00649984,0.16477822,0.02416608,-0.06425541,0.11227782,0.06725155,0.024859032,0.03905163,0.0596425,-0.21045114,0.13547672,-0.120956324,-0.028038442,0.080746666,-0.0003742548,0.10714279,0.09908503,-0.0936185,-0.14019015,-0.082834505,0.051960375,0.033696245,0.17749792,-0.17568086,0.20335722,0.1706031,-0.06572585,0.101800606,-0.12629421,0.24069105,0.03375691,-0.0028883368,-0.1561912,-0.12002961,0.15984948,-0.008280012,0.10964339,0.06132013,-0.0046418626,0.26414925,-0.15857993,0.0014226586,-0.122056365,-0.066630706,0.14959656,-0.23013139,-0.22678408,-0.13100457,0.11264406,-0.19773744,-0.01366526,-0.14852294,0.19899671,-0.16518568,-0.1425701,0.064421915,-0.023877462,-0.029552784,-0.055344857,0.9842278957366943
-0.21578948,-0.027243847,0.040955212,0.040798426,0.11487072,0.015285887,0.09774819,-0.025395887,-0.05866259,0.088372424,0.14614952,0.028878195,-0.019636363,0.09985027,-0.14879476,0.19574423,-0.103284664,0.022683544,0.07920819,0.043230165,0.07553919,0.12679127,-0.12093682,-0.077719964,-0.10619401,0.01221724,0.055178944,0.16623014,-0.1149042,0.17562246,0.24086732,-0.12837031,0.07037838,-0.10174793,0.2503803,0.062909536,0.017840164,-0.06180453,-0.12945317,0.11412271,-0.0064618727,0.11563876,0.01451775,-0.047421075,0.24577086,-0.14438148,0.06820683,-0.13798672,-0.11708939,0.12459989,-0.2453792,-0.23246416,-0.12543155,0.084529504,-0.2252628,-0.091252476,-0.06011901,0.23721424,-0.15563428,-0.14500457,0.14665069,-0.02737101,-0.09716869,0.009643341,0.9636843800544739
-0.19628741,-0.0015221105,0.089376695,0.07310538,0.15283352,-0.002557421,0.11411719,-0.010379834,-0.07128865,0.051874224,0.09103569,-0.04540595,0.067459434,0.07111717,-0.19107313,0.13784494,-0.11569396,-0.11841475,0.052958753,0.037345294,0.116315305,0.075098336,-0.11881315,-0.15577094,-0.037432678,0.02853665,0.07685891,0.1158931,-0.22264989,0.22296661,0.1814286,-0.0045062834,0.08922411,-0.1388806,0.24654318,0.04178038,0.061553232,-0.17764875,-0.08906476,0.103083946,-0.015344701,0.102042615,0.017622773,-0.015175915,0.2680832,-0.11418569,0.043605864,-0.08076393,-0.07226121,0.11775221,-0.19074251,-0.20146562,-0.11527735,0.13527274,-0.23990078,0.012955196,-0.17296584,0.21169658,-0.19200058,-0.16436413,0.075027086,-0.005717484,-0.00625816,-0.08707258,0.9760546088218689
-0.20896272,0.05104423,0.077970915,0.047303263,0.19721073,-0.046666116,0.16733626,0.01881191,-0.0650465,0.12445373,0.14479834,0.016733563,-0.023448007,0.11900964,-0.15351126,0.17375521,-0.13009971,-0.086152665,0.048007723,0.03173079,0.08529247,0.10950016,-0.11361217,-0.041067313,0.008676082,-0.015832935,0.014570757,0.16033265,-0.22166938,0.21889922,0.060809847,-0.042670306,0.12712982,-0.13025339,0.2658687,0.0756902,0.05394925,-0.12042261,-0.084298804,0.09151892,0.017802116,0.14054407,-0.0071035638,-0.0077994084,0.27324015,-0.15613249,0.017028462,-0.057151746,-0.062401496,0.1181361,-0.1954969,-0.20409557,-0.062322088,0.11098477,-0.23227003,-0.046930384,-0.14326741,0.22696598,-0.15507454,-0.12490724,0.15234496,0.0115263825,0.018852556,-0.074420005,0.949831485748291
-0.21552053,0.020537825,0.048663277,0.088968106,0.15689412,-0.031093799,0.19852957,0.00041516422,-0.044425245,0.11351879,0.12850346,-0.006348887,0.026055342,0.08103138,-0.17217751,0.16262189,-0.123036295,-0.07943154,0.061454475,0.007579266,0.0908614,0.10541749,-0.105354846,-0.12011645,-0.05056165,0.008364743,0.005075923,0.12152065,-0.20045069,0.23110154,0.16739033,-0.034619447,0.11240053,-0.14404982,0.20549777,0.029905094,0.056394394,-0.12333089,-0.10727045,0.12174677,0.009723398,0.13560295,-0.004903233,-0.04907975,0.25644577,-0.15793458,0.032731086,-0.074371,-0.07885403,0.13886346,-0.20990844,-0.2143176,-0.07129244,0.116705224,-0.16966158,-0.061473574,-0.10039922,0.27008185,-0.18284579,-0.13452162,0.14964373,-0.041089304,-0.07848557,-0.041065045,0.9722083806991577
-0.2131611,-0.0047764713,0.0772943,0.029105658,0.15878858,0.0011769516,0.10281765,-0.013168181,-0.0700528,0.064246796,0.12828028,-0.0075037,0.015142307,0.10228393,-0.169682,0.17896777,-0.10824754,-0.068357356,0.05216431,0.044171125,0.09331001,0.10640607,-0.13536097,-0.0843352,-0.04180303,-8.1767575e-05,0.060003508,0.14798068,-0.19652942,0.20698209,0.16946249,-0.061112087,0.08556503,-0.12457714,0.26431984,0.07113444,0.052225374,-0.12418216,-0.09832833,0.091731444,-0.009031392,0.10910805,-0.009464399,-0.025995566,0.271385,-0.12581678,0.06915094,-0.10199435,-0.0840892,0.10760478,-0.21533015,-0.21638289,-0.121340275,0.12252062,-0.2600724,-0.047966775,-0.14779647,0.22088552,-0.16918527,-0.15143333,0.13570693,-0.014559738,-0.017895846,-0.05425715,0.9891149401664734
-0.21150848,-0.006457273,0.07365282,0.0266636,0.13549797,0.0031725375,0.199516,-0.04028192,-0.007704728,0.059440993,0.08840961,0.03868494,0.06232988,0.051656153,-0.16425595,0.16156082,-0.07534621,-0.054114915,0.09124125,0.054521993,0.09264944,0.096140265,-0.10998228,-0.10122417,-0.06243614,-0.022339344,0.0190534,0.17202346,-0.19660419,0.17016965,0.18315542,-0.046876304,0.10017619,-0.12421354,0.1615474,0.04739506,0.035765134,-0.14969046,-0.13851303,0.11895839,-0.0147494115,0.103868745,0.025478495,0.006518676,0.25128812,-0.13964109,0.06916544,-0.07343018,-0.075107254,0.09442091,-0.21705605,-0.22967052,-0.12600812,0.12423312,-0.2178674,-0.11486944,-0.1631893,0.27309084,-0.16364752,-0.1533459,0.19504015,-0.05361561,-0.03389855,-0.060471646,0.9764693379402161
-0.17681114,0.005961742,0.084468104,0.065817386,0.14462015,0.006388237,0.1950652,0.0042131213,-0.03954579,0.10888057,0.09435074,0.039228328,0.016440842,0.04602386,-0.19442558,0.1412962,-0.1018465,0.0049734875,0.07183598,0.00094970124,0.11939417,0.111394115,-0.092756815,-0.10990373,-0.08031371,0.0024037175,-0.0064971084,0.1910373,-0.15640953,0.18961425,0.15858346,-0.060940836,0.119500875,-0.13783684,0.21295954,0.037014358,0.007949459,-0.15158741,-0.14368954,0.16545756,0.0014884731,0.0985092,0.069382355,0.013113953,0.24606849,-0.14421397,0.010238457,-0.078427665,-0.07633487,0.121811345,-0.23035535,-0.23535797,-0.14413942,0.121586554,-0.21817762,-0.0473889,-0.15671189,0.24194095,-0.17718437,-0.1449044,0.09472681,-0.034768045,-0.01775459,-0.07173479,0.9825020432472229
-0.17578687,-0.023067843,0.11603254,0.07620616,0.14038423,0.0054899943,0.11224916,-0.0472552,-0.051421065,0.06728245,0.13219807,-0.00634623,0.026013203,0.05089591,-0.14704706,0.14653675,-0.11011216,-0.021287635,0.061993387,0.059514523,0.13664679,0.0931634,-0.12822102,-0.11218305,-0.07542726,-0.036204662,0.067865714,0.14952265,-0.15093039,0.17274183,0.21705255,-0.05380156,0.10762168,-0.14321028,0.25368723,0.046285745,0.054438505,-0.14670265,-0.13880563,0.12040964,0.006378633,0.09913014,0.078563474,-0.005276833,0.24369353,-0.10674532,0.04814171,-0.061859734,-0.12272696,0.10407899,-0.20544936,-0.224047,-0.14276056,0.118205115,-0.27296793,-0.006977298,-0.12765346,0.23437592,-0.19604503,-0.175689,0.090667024,0.0054264553,-0.004024692,-0.07001595,0.9755688905715942
-0.19173972,0.013579773,0.056573667,0.014860657,0.12638682,0.022026995,0.20062785,0.020567045,-0.031588454,0.0866529,0.061128374,0.05710942,0.057998955,0.05115163,-0.21030001,0.14696537,-0.07242719,-0.005562732,0.108530134,0.00415646,0.08340506,0.113318495,-0.08362208,-0.107094675,-0.09611294,0.038596436,0.0038078683,0.20460883,-0.17551027,0.18336895,0.18207079,-0.07941933,0.07833546,-0.10578822,0.1802395,0.04076778,-0.01413503,-0.14773817,-0.12975304,0.16285594,-0.027613137,0.10644848,0.030512843,0.00037930734,0.26683727,-0.16431744,0.04896067,-0.13137056,-0.05136672,0.11150364,-0.25224638,-0.23427506,-0.154881,0.104779005,-0.186656,-0.08883524,-0.16764845,0.22251798,-0.14813523,-0.14424947,0.12529562,-0.07119028,-0.044132773,-0.035345744,0.9798765182495117
-0.16241595,0.005876253,0.07192032,0.13066548,0.1364809,-0.00010420952,0.16812825,0.023213191,-0.060789082,0.1189604,0.08971252,-0.01276598,0.042614426,0.025399681,-0.21260914,0.11175719,-0.122843735,-0.01668363,0.049319506,-0.030483987,0.1449059,0.085031025,-0.08809476,-0.17488797,-0.0893604,0.045251474,0.017633779,0.13067548,-0.14752206,0.23041467,0.19879726,-0.030154161,0.118169464,-0.1477688,0.22740011,0.00078611204,0.022356011,-0.15935421,-0.13119066,0.17676279,0.013359338,0.106448136,0.07746,-0.015907384,0.24244536,-0.14164038,-0.020700507,-0.08258111,-0.082454726,0.15538326,-0.20798284,-0.2102518,-0.12846336,0.13002004,-0.17682733,0.034989562,-0.13025312,0.2228134,-0.20681524,-0.15022491,0.010097855,-0.02158767,-0.03562826,-0.07667667,0.9588004946708679
-0.19514813,0.009735476,0.06689323,0.060199805,0.15833269,-0.0021285152,0.12590685,0.009534974,-0.07027144,0.1215796,0.15287611,0.019623518,-0.031104775,0.10637667,-0.16854762,0.18037017,-0.12238926,0.006849757,0.05660722,0.015267685,0.09809944,0.13013032,-0.11942393,-0.060629666,-0.07227862,0.0025263047,0.022217667,0.1628713,-0.14039408,0.20631096,0.1693205,-0.09855243,0.108095266,-0.11903031,0.2707942,0.060592026,0.032180425,-0.083982125,-0.12584461,0.127643,0.015330686,0.12550616,0.016241433,-0.04017167,0.26625642,-0.15567678,0.033449966,-0.10262556,-0.09839078,0.12720102,-0.23592626,-0.2250314,-0.11396197,0.09811401,-0.22870731,-0.044870593,-0.0859714,0.22683765,-0.17235665,-0.13384417,0.11627406,-0.013398965,-0.049433146,-0.026794216,0.977468729019165
-0.16182373,-0.0092796525,0.09402334,0.092609495,0.12730686,0.0018622464,0.19485344,-0.026642134,-0.02630561,0.10543467,0.10739404,0.02673296,0.023012303,0.009802532,-0.1810516,0.13075444,-0.10556184,0.016354773,0.066662155,0.008237732,0.14658359,0.1005326,-0.0946315,-0.12905318,-0.09589947,-0.025412453,-0.004969967,0.17205304,-0.12848318,0.17556778,0.19573088,-0.044370323,0.12885016,-0.16222282,0.19224364,0.019323274,0.015382681,-0.15904494,-0.16806228,0.17065637,0.0080762,0.08720153,0.100016,0.017684905,0.21602835,-0.12875524,0.0017937106,-0.04613094,-0.10563,0.122913994,-0.21988784,-0.22000979,-0.14844476,0.12790602,-0.2167611,-0.032751914,-0.13943033,0.26630685,-0.19882137,-0.15848705,0.08614465,-0.033260886,-0.022200363,-0.081493825,0.9644546508789062
-0.18929368,-0.03960825,0.068253055,0.02288766,0.091981985,0.04741,0.16265386,-0.03830705,-0.019447058,0.04264147,0.10600821,0.024911555,0.04997313,0.029994482,-0.18739219,0.16648051,-0.060744338,0.015210869,0.07000941,0.025180474,0.114348106,0.11379069,-0.11026121,-0.11274972,-0.104131445,-0.0071278918,0.014192602,0.17628199,-0.12673,0.17297669,0.2377226,-0.05630764,0.07250683,-0.1302479,0.16182944,0.046240292,0.008680248,-0.13461174,-0.15598682,0.14765266,-0.022155412,0.06678277,0.022245482,-0.005647817,0.2153132,-0.10549342,0.07722797,-0.09334463,-0.08948254,0.09854427,-0.24048425,-0.22306427,-0.1849682,0.13835955,-0.23185886,-0.10609288,-0.14702599,0.2735152,-0.18635336,-0.1611831,0.14989784,-0.07963927,-0.06699966,-0.06066246,0.9749737977981567
-0.1808782,-0.013159198,0.088440984,0.041585475,0.13987374,0.021546029,0.11792823,-0.01104919,-0.05840033,0.0871222,0.10956266,0.03177929,0.008490429,0.06725274,-0.1711691,0.15977962,-0.10287539,0.018046558,0.08033825,0.040441424,0.110456854,0.11294747,-0.1155561,-0.08686865,-0.09361776,-0.001974542,0.048498645,0.19446295,-0.1465215,0.17384502,0.19798812,-0.0944344,0.0939783,-0.12053003,0.24767879,0.066301756,0.008619784,-0.12897669,-0.14143074,0.14118785,-0.004909839,0.10202087,0.0633631,0.0030159086,0.25890493,-0.13718395,0.04379214,-0.10933201,-0.09655326,0.111806594,-0.23765154,-0.23211883,-0.15391964,0.1027191,-0.25730452,-0.043519963,-0.13596676,0.21413054,-0.16835396,-0.16335008,0.10000807,-0.011374584,-0.014001044,-0.048196334,0.9875106811523438
-0.18117258,-0.023376783,0.08760908,0.043797895,0.123373196,0.024449257,0.15787117,-0.011821462,-0.04277006,0.069554,0.1089102,0.018605378,0.032028224,0.039639354,-0.19707134,0.15608169,-0.08942523,0.00197622,0.058881406,0.015328936,0.13333292,0.10922262,-0.110497534,-0.10640787,-0.083545886,-0.004877768,0.018302768,0.18207076,-0.1417958,0.18584222,0.19391641,-0.050915666,0.09858884,-0.14017187,0.21373497,0.043969247,0.018088287,-0.14811413,-0.14511667,0.15547566,-0.009276466,0.07637002,0.042923864,0.0075564454,0.2355614,-0.12077921,0.042155653,-0.087103754,-0.082586266,0.11375512,-0.22982112,-0.22176903,-0.17017956,0.13686098,-0.24884309,-0.04838034,-0.16789009,0.24578115,-0.18509695,-0.15656362,0.10081505,-0.048313174,-0.022987038,-0.073243275,0.990412712097168
-0.18157664,0.017607117,0.07746059,0.06010669,0.15445709,0.0058983276,0.1566886,0.01600772,-0.06442345,0.11004796,0.10101045,0.004013366,0.026076248,0.06941045,-0.20021448,0.14668183,-0.110589676,-0.031269327,0.06090542,-0.006904597,0.116568595,0.11052192,-0.10143922,-0.117114834,-0.065927304,0.026737062,0.019174324,0.16054617,-0.17447165,0.22559913,0.16510111,-0.05492027,0.10905631,-0.13307105,0.24675398,0.035315745,0.02705999,-0.14303215,-0.11680306,0.14941314,0.0014024293,0.11420843,0.030491114,-0.015613616,0.27329278,-0.15169038,0.020818705,-0.09714616,-0.0676917,0.13124056,-0.22170304,-0.22664963,-0.13169079,0.12570073,-0.21224037,-0.014732662,-0.14746638,0.21876203,-0.1815356,-0.143947,0.07459934,-0.026580147,-0.02404507,-0.060781874,0.9913934469223022
-0.19875751,0.013713274,0.056467522,0.041389544,0.14781275,0.0064088195,0.104508616,-0.00069342606,-0.05089555,0.080487184,0.037539426,0.04504548,0.06998272,0.08996577,-0.16851722,0.14171854,-0.09554784,-0.036366034,0.15293004,0.061853614,0.041860286,0.08729699,-0.08988551,-0.11999808,-0.1083725,0.06221305,0.09932618,0.17428353,-0.19930802,0.17479843,0.23422612,-0.13929407,0.057862174,-0.06251657,0.23285675,0.054605935,0.0074881366,-0.11794421,-0.10413767,0.11968197,-0.021076431,0.15294798,0.053034827,-0.03283622,0.3240537,-0.1927775,0.05961193,-0.17815736,-0.072587214,0.11357198,-0.23773906,-0.24702483,-0.09784152,0.03406209,-0.18376176,-0.046438273,-0.1111041,0.15217043,-0.10629714,-0.15064368,0.12487362,-0.015270859,-0.041624717,0.022072174,0.9510058760643005
-0.20624697,0.0024043878,0.06574151,0.08110547,0.15421882,-0.028899375,0.18203253,-0.02949068,-0.02839203,0.096829064,0.18207245,-0.0016655555,-0.0066006663,0.07768345,-0.14742297,0.18432301,-0.115594685,-0.05522531,0.050121836,0.022480275,0.10429599,0.11968894,-0.115674146,-0.081184424,-0.044335432,-0.045807697,-0.00036688524,0.11443737,-0.1651395,0.21167763,0.17754309,-0.042064857,0.123421356,-0.15184432,0.22106257,0.045373525,0.08537484,-0.09989042,-0.12026224,0.10137087,0.025033837,0.12713696,9.584492e-05,-0.04766021,0.24330962,-0.14891797,0.052125465,-0.04814487,-0.09933879,0.11173405,-0.20462966,-0.21418095,-0.07921033,0.10457481,-0.2062219,-0.08162936,-0.08105495,0.2904428,-0.17792106,-0.12899372,0.18997213,-0.040235683,-0.062920235,-0.039885815,0.9612537026405334
-0.17410186,-0.038195025,0.10644548,0.11928213,0.14109124,-0.011419756,0.1080902,-0.051101796,-0.06186183,0.07580538,0.19701253,-0.05159641,-0.010810448,0.048439622,-0.15341055,0.1603595,-0.13489406,-0.03631404,-0.0027419382,0.021123901,0.16331488,0.105340935,-0.13308856,-0.11737218,-0.045252908,-0.05871408,0.03717685,0.09055012,-0.11949802,0.20343827,0.19410098,-0.0111213075,0.12360654,-0.17337437,0.27223527,0.04196441,0.09585171,-0.12337954,-0.12525797,0.102819346,0.02377518,0.078899354,0.044811327,-0.031644035,0.2070134,-0.0938685,0.04281329,-0.023802701,-0.120019406,0.12205111,-0.17670347,-0.19289866,-0.11960185,0.14236204,-0.26657152,0.009116926,-0.09098199,0.27095565,-0.21898532,-0.1448886,0.09713077,-0.0029362438,-0.033586834,-0.086007975,0.9448938369750977
-0.18655206,0.042534437,0.12148265,0.07518995,0.18540642,-0.05278061,0.17710553,-0.05187284,-0.010822311,0.09497547,0.05997264,0.05435275,0.061605874,0.053848386,-0.10996095,0.11804184,-0.1124676,-0.08628676,0.14806408,0.108580045,0.07578776,0.05993257,-0.09374236,-0.09683027,-0.058259804,-0.04270728,0.07731462,0.1716089,-0.24230322,0.13928886,0.16295175,-0.07913948,0.12461555,-0.10427014,0.20941068,0.054579668,0.050776698,-0.171105,-0.12557334,0.09358098,0.01035197,0.15933955,0.12910283,0.025906617,0.30138966,-0.1825573,0.033633247,-0.058629364,-0.08836659,0.08018753,-0.18942355,-0.23678522,-0.053229786,0.040253263,-0.20576891,-0.043535054,-0.13465793,0.2031059,-0.12874243,-0.16527098,0.16522396,0.029035447,0.038882222,-0.038529724,0.9254197478294373
-0.20107722,-0.052541632,0.053717088,-0.045396216,0.09234499,0.06911215,0.0879939,-0.014035528,-0.048456997,0.012616264,0.08888922,0.03140256,0.048928235,0.07129025,-0.20294905,0.18530592,-0.052711856,0.009495629,0.072761044,0.033651773,0.08406678,0.12065355,-0.117113054,-0.08610709,-0.09670489,0.04021283,0.055208147,0.19317816,-0.13357988,0.16928229,0.22145638,-0.09327857,0.027200712,-0.08567501,0.20985918,0.08159632,-0.0025201838,-0.11585713,-0.1171956,0.12532248,-0.05873635,0.056378283,-0.030409154,-0.013840124,0.24761088,-0.11455403,0.116936594,-0.16228867,-0.059457645,0.08400454,-0.2475128,-0.2164808,-0.20250882,0.12062047,-0.2642823,-0.10763998,-0.16664033,0.21134937,-0.13917615,-0.149745,0.154934,-0.082257494,-0.057059597,-0.028024923,0.9661453366279602
-0.18980637,0.025902452,0.09832038,0.0040266477,0.1900819,-0.008153932,0.097305804,0.016111234,-0.084411636,0.06470517,0.10023248,-0.0016301705,0.015199121,0.1056778,-0.1858161,0.15841018,-0.11825885,-0.099989966,0.047632005,0.040846687,0.10415276,0.09728107,-0.12237802,-0.06266667,-0.0038065356,0.007054888,0.06057328,0.17111336,-0.22451462,0.20611106,0.076340005,-0.046946134,0.088941984,-0.11203932,0.30168927,0.093193814,0.04454633,-0.15894043,-0.06919687,0.09124334,-0.0135033075,0.11061569,0.0006153688,0.017755518,0.28467885,-0.13796341,0.049813434,-0.09999176,-0.042849697,0.09443431,-0.19179764,-0.19567554,-0.12527935,0.11384836,-0.2834462,-0.009090384,-0.20211476,0.16829342,-0.14258415,-0.13922703,0.10315348,0.010444471,0.05949619,-0.10169646,0.9590799808502197
-0.14987575,-0.055021558,0.10328626,0.0965984,0.11197595,0.02298644,0.095145255,-0.04775911,-0.051528957,0.08213958,0.08326064,0.03826765,0.02429617,0.011022368,-0.16083026,0.116686456,-0.10864943,0.064370364,0.09366798,0.05622212,0.13457862,0.08552434,-0.100869715,-0.13738418,-0.13451774,-0.0009529767,0.08356238,0.18646578,-0.09916431,0.12781568,0.2452389,-0.10388004,0.09541808,-0.12595648,0.23794763,0.036705196,-0.0070944657,-0.15600069,-0.17681588,0.15910748,-0.0020084041,0.07561304,0.15650028,0.028051538,0.22369426,-0.12519218,0.020620313,-0.10207638,-0.11768697,0.11428179,-0.23353043,-0.24065918,-0.17765497,0.081777774,-0.26729444,0.0013103798,-0.12492641,0.1937448,-0.16072111,-0.16635764,0.054851323,0.0015652173,-0.008925766,-0.0504706,0.9429148435592651
-0.1908057,-0.013687393,0.08686779,0.045283522,0.14219646,-0.0033331627,0.16199112,-0.04401171,-0.026284134,0.09431488,0.14498274,0.06194072,-0.016028719,0.063998,-0.1410083,0.17883551,-0.102869764,0.028077219,0.085802294,0.058143213,0.102283,0.12093464,-0.1118196,-0.054122496,-0.08685059,-0.05394675,0.021370923,0.19135307,-0.1312945,0.14750594,0.18629536,-0.10432862,0.11170946,-0.124313906,0.2259689,0.06813542,0.029696468,-0.106386475,-0.1561746,0.1217466,0.0074003674,0.10921178,0.06375322,-0.0014001958,0.23931697,-0.15464732,0.04996922,-0.07654325,-0.11127271,0.098088965,-0.23303227,-0.23327097,-0.12577085,0.08079125,-0.24702936,-0.09767962,-0.09462804,0.25681344,-0.1524608,-0.14188835,0.18572941,-0.026658831,-0.036506027,-0.029917182,0.9636058211326599
-0.18770829,0.0029012447,0.051679872,0.10256556,0.14494601,-0.013253598,0.17175204,-0.00012345072,-0.03802497,0.13207221,0.108447224,0.04946056,0.012145841,0.059004366,-0.17506543,0.15118013,-0.11758171,0.017512431,0.10261534,0.008302185,0.08454802,0.11287035,-0.089627475,-0.114923365,-0.111648925,0.026608072,0.021683728,0.16483848,-0.13780303,0.18145315,0.22223979,-0.11322532,0.10452668,-0.11604328,0.22416712,0.03117024,0.010163164,-0.107182056,-0.13950941,0.15567431,0.00724698,0.1315335,0.066400565,-0.035699405,0.27168557,-0.1937657,0.011424609,-0.12175635,-0.092446595,0.14320134,-0.24204783,-0.24062066,-0.103505485,0.063673064,-0.16486235,-0.052779954,-0.06941101,0.22416484,-0.14721742,-0.13220073,0.12562911,-0.041480094,-0.086968526,0.0066884127,0.9637613296508789
-0.2028426,0.036125097,0.05716711,0.05601813,0.18810704,-0.030635959,0.14774199,0.015713828,-0.06720608,0.124999985,0.13710736,0.031615056,-0.018803872,0.11667337,-0.16226032,0.17784463,-0.1289861,-0.046190213,0.07390737,0.022828631,0.07593801,0.121212736,-0.10639692,-0.056484386,-0.043909214,0.0011584628,0.019412285,0.16066998,-0.18904887,0.21023174,0.13179183,-0.09556026,0.11120095,-0.113019384,0.27913168,0.06642267,0.041416295,-0.09617513,-0.096650556,0.11286887,0.011164098,0.15329865,0.004938549,-0.039852187,0.29077724,-0.18764195,0.029144952,-0.11447622,-0.08022382,0.1262101,-0.2228798,-0.2251044,-0.071697555,0.07267469,-0.20263852,-0.049518462,-0.09117821,0.2098318,-0.13819115,-0.12153392,0.15027855,-0.007970236,-0.036968507,-0.016237268,0.9658025503158569
-0.21003678,-0.029375494,0.07248543,-0.037429072,0.0974301,0.05003475,0.15711556,-0.031446718,-0.015229102,0.0041997083,0.045805383,0.03991355,0.089383624,0.042009976,-0.18583056,0.1625509,-0.047637008,-0.02686237,0.09581421,0.04575222,0.08750803,0.10233337,-0.102379255,-0.106352225,-0.092140585,0.0038535777,0.032045905,0.19953293,-0.17447837,0.1511344,0.20630778,-0.06539296,0.045687534,-0.0997505,0.14798272,0.06884614,-0.005530584,-0.15449192,-0.13196911,0.13367274,-0.052280013,0.0609715,0.01887021,0.023186922,0.2383952,-0.11675164,0.09918625,-0.11419701,-0.061331853,0.07140113,-0.23463167,-0.22641748,-0.18942136,0.12581976,-0.25195628,-0.12130636,-0.2066407,0.23248957,-0.15310766,-0.1648678,0.17605366,-0.07906114,-0.032406144,-0.055582717,0.9640851020812988
-0.21874246,0.006539541,0.03319883,0.02315255,0.14176841,0.004420345,0.1504717,0.026509512,-0.057106633,0.080238976,0.1449626,-0.010092878,0.007866566,0.10804958,-0.19547835,0.19645348,-0.098028205,-0.05830854,0.03929673,-0.018075045,0.08196369,0.14139001,-0.115779,-0.08600327,-0.048841495,0.025754059,-0.008338111,0.12887497,-0.17455468,0.24783294,0.16401125,-0.049666695,0.08027552,-0.12378294,0.22206548,0.051243186,0.04912031,-0.09037971,-0.090832114,0.11706078,-0.008761388,0.11577505,-0.06117657,-0.06741846,0.25584498,-0.14854059,0.0695574,-0.10677295,-0.056011032,0.1279381,-0.22079332,-0.20824607,-0.11005042,0.13077945,-0.20340224,-0.06728972,-0.124417,0.25228873,-0.17537645,-0.13208352,0.16162762,-0.06543172,-0.08368744,-0.032100078,0.9781400561332703
-0.20458236,-0.036009584,0.098173685,0.031056713,0.13062106,0.020915283,0.088986374,-0.049751963,-0.0557179,0.03412084,0.13700567,-0.019791026,0.025035731,0.0802258,-0.14516097,0.17965135,-0.097243294,-0.04443913,0.048842307,0.06870197,0.11463901,0.11292583,-0.13932893,-0.09296681,-0.06423631,-0.03820622,0.06846819,0.14194164,-0.16802438,0.18924534,0.21044114,-0.05628134,0.08144495,-0.12746696,0.2438992,0.07179703,0.06288779,-0.12143989,-0.119836226,0.088855766,-0.0060700304,0.09082805,0.025664164,-0.022804508,0.23867789,-0.0961817,0.0889638,-0.07141463,-0.10665603,0.08505204,-0.2021801,-0.21955252,-0.14317518,0.12863612,-0.30075273,-0.04493993,-0.13764155,0.2439283,-0.18654826,-0.16486052,0.14710645,-0.005175489,-0.024243735,-0.05513083,0.9780248999595642
-0.2216128,-0.01358586,0.03131651,-0.024313847,0.10551823,0.028321084,0.19761215,0.008304033,-0.009221546,0.04805557,0.076913774,0.04438792,0.063259065,0.06685361,-0.20007296,0.18333308,-0.05688473,-0.03151014,0.09514836,0.0030722364,0.06484934,0.12249915,-0.08833148,-0.09547235,-0.086881265,0.022766082,-0.013302459,0.17604622,-0.17432645,0.19243625,0.1983861,-0.06917964,0.055499107,-0.10182971,0.13784172,0.04953637,0.0038784817,-0.11516492,-0.115830936,0.1368102,-0.037282366,0.093725756,-0.037748203,-0.025341175,0.24823214,-0.15007289,0.08775014,-0.12009968,-0.04798951,0.09809984,-0.24220763,-0.22514561,-0.14456621,0.11940997,-0.18785605,-0.14420103,-0.15552217,0.26089996,-0.14901212,-0.133066,0.20396958,-0.106673665,-0.09266816,-0.019501239,0.9627832174301147
-0.16769685,-0.03529196,0.095296286,0.10771739,0.12784848,-0.0006117765,0.12426115,-0.014390353,-0.059740197,0.09128014,0.11082597,-0.022924671,0.02632696,0.032923818,-0.18556003,0.13502043,-0.1277843,-0.0011363528,0.046208043,0.0058315257,0.14709195,0.10137065,-0.11096164,-0.1538922,-0.09748066,0.0036473451,0.044194307,0.13460557,-0.12951367,0.19882937,0.21545018,-0.04829204,0.106786676,-0.15501387,0.25412935,0.02782462,0.025466451,-0.14980537,-0.14259073,0.1563691,0.0035112102,0.0814237,0.091638796,-0.014319577,0.22152625,-0.119880505,0.010928719,-0.07760471,-0.10238099,0.12941782,-0.2110048,-0.21892668,-0.16022834,0.12465802,-0.25454152,0.030122485,-0.13144265,0.21496662,-0.20057358,-0.15951195,0.042830534,-0.015787343,-0.028248645,-0.07497566,0.972251296043396
